%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.zone_num,field.zone_letter
1580587648281610630,34,1580587648277648925,,42.3371966667,-71.0902083333,25.9,327807.20805,4689331.74496,19,T
1580587649264752537,35,1580587649263474941,,42.3371966667,-71.0902083333,26.0,327807.20805,4689331.74496,19,T
1580587650257234398,36,1580587650252197980,,42.3371966667,-71.0902083333,26.0,327807.20805,4689331.74496,19,T
1580587651264249307,37,1580587651263499975,,42.3371966667,-71.0902083333,26.1,327807.20805,4689331.74496,19,T
1580587652246528300,38,1580587652241480112,,42.3371966667,-71.0902083333,26.1,327807.20805,4689331.74496,19,T
1580587653271545849,39,1580587653266886949,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587654264403688,40,1580587654263792037,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587655264718377,41,1580587655264116048,,42.337195,-71.0902083333,26.3,327807.2035,4689331.55989,19,T
1580587656263121929,42,1580587656262547969,,42.337195,-71.0902083333,26.3,327807.2035,4689331.55989,19,T
1580587657248422928,43,1580587657247625112,,42.337195,-71.0902083333,26.3,327807.2035,4689331.55989,19,T
1580587658260154514,44,1580587658258337974,,42.337195,-71.0902083333,26.3,327807.2035,4689331.55989,19,T
1580587659245847151,45,1580587659244874954,,42.337195,-71.0902083333,26.3,327807.2035,4689331.55989,19,T
1580587660252532550,46,1580587660248543977,,42.3371966667,-71.0902083333,26.3,327807.20805,4689331.74496,19,T
1580587661252000266,47,1580587661248141050,,42.3371966667,-71.0902083333,26.3,327807.20805,4689331.74496,19,T
1580587662244497327,48,1580587662243067026,,42.3371966667,-71.0902083333,26.3,327807.20805,4689331.74496,19,T
1580587663252002243,49,1580587663248717069,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587664247340448,50,1580587664246156930,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587665251533764,51,1580587665249115943,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587666255350599,52,1580587666248873949,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587667254514910,53,1580587667250245094,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587668239650331,54,1580587668238629102,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587669242481164,55,1580587669241297960,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587670255277556,56,1580587670248954057,,42.3371966667,-71.0902083333,26.2,327807.20805,4689331.74496,19,T
1580587671245341814,57,1580587671244303941,,42.3371966667,-71.0902066667,26.2,327807.345356,4689331.74159,19,T
1580587672254118843,58,1580587672251828908,,42.3371966667,-71.0902066667,26.3,327807.345356,4689331.74159,19,T
1580587673266199555,59,1580587673262377023,,42.3371966667,-71.0902066667,26.3,327807.345356,4689331.74159,19,T
1580587674247101064,60,1580587674246515035,,42.3371966667,-71.0902066667,26.3,327807.345356,4689331.74159,19,T
1580587675248576581,61,1580587675247766971,,42.337195,-71.0902066667,26.4,327807.340807,4689331.55652,19,T
1580587676238915975,62,1580587676238291025,,42.337195,-71.0902066667,26.4,327807.340807,4689331.55652,19,T
1580587677244869073,63,1580587677243665933,,42.337195,-71.0902066667,26.5,327807.340807,4689331.55652,19,T
1580587678251865984,64,1580587678250232934,,42.337195,-71.0902066667,26.5,327807.340807,4689331.55652,19,T
1580587679242379570,65,1580587679241485118,,42.337195,-71.0902066667,26.5,327807.340807,4689331.55652,19,T
1580587680237464335,66,1580587680236656904,,42.337195,-71.0902066667,26.6,327807.340807,4689331.55652,19,T
1580587681254082380,67,1580587681251523017,,42.337195,-71.0902066667,26.6,327807.340807,4689331.55652,19,T
1580587682247642649,68,1580587682245584964,,42.337195,-71.0902066667,26.6,327807.340807,4689331.55652,19,T
1580587683244096977,69,1580587683243484973,,42.337195,-71.0902066667,26.7,327807.340807,4689331.55652,19,T
1580587684246073492,70,1580587684245007038,,42.3371933333,-71.0902066667,26.7,327807.336258,4689331.37145,19,T
1580587685246427707,71,1580587685245273113,,42.3371933333,-71.0902066667,26.7,327807.336258,4689331.37145,19,T
1580587686274380847,72,1580587686270047903,,42.3371933333,-71.0902066667,26.7,327807.336258,4689331.37145,19,T
1580587687243942053,73,1580587687242957115,,42.3371933333,-71.0902066667,26.7,327807.336258,4689331.37145,19,T
1580587688249024868,74,1580587688247379064,,42.3371933333,-71.0902066667,26.7,327807.336258,4689331.37145,19,T
1580587689245106378,75,1580587689244513988,,42.3371933333,-71.0902066667,26.6,327807.336258,4689331.37145,19,T
1580587690270975288,76,1580587690266235113,,42.3371933333,-71.0902066667,26.6,327807.336258,4689331.37145,19,T
1580587691265850479,77,1580587691264877080,,42.337195,-71.0902066667,26.6,327807.340807,4689331.55652,19,T
1580587692254482989,78,1580587692249546051,,42.337195,-71.0902066667,26.6,327807.340807,4689331.55652,19,T
1580587693265747637,79,1580587693264733076,,42.337195,-71.0902066667,26.5,327807.340807,4689331.55652,19,T
1580587694241015683,80,1580587694239986896,,42.337195,-71.0902066667,26.5,327807.340807,4689331.55652,19,T
1580587695244144912,81,1580587695243521928,,42.337195,-71.0902066667,26.5,327807.340807,4689331.55652,19,T
1580587696266253056,82,1580587696264239072,,42.337195,-71.0902066667,26.4,327807.340807,4689331.55652,19,T
1580587697251871548,83,1580587697249541044,,42.337195,-71.0902066667,26.4,327807.340807,4689331.55652,19,T
1580587698261787082,84,1580587698260636091,,42.337195,-71.0902066667,26.4,327807.340807,4689331.55652,19,T
1580587699262268306,85,1580587699261684894,,42.337195,-71.0902066667,26.4,327807.340807,4689331.55652,19,T
1580587700236738971,86,1580587700235888004,,42.337195,-71.0902066667,26.3,327807.340807,4689331.55652,19,T
1580587701263190203,87,1580587701262557029,,42.337195,-71.0902066667,26.3,327807.340807,4689331.55652,19,T
1580587702248411327,88,1580587702247570037,,42.337195,-71.0902066667,26.3,327807.340807,4689331.55652,19,T
1580587703241665759,89,1580587703240875005,,42.337195,-71.0902066667,26.3,327807.340807,4689331.55652,19,T
1580587704265798883,90,1580587704264411926,,42.337195,-71.0902066667,26.2,327807.340807,4689331.55652,19,T
1580587705269517901,91,1580587705265326976,,42.337195,-71.0902066667,26.2,327807.340807,4689331.55652,19,T
1580587706269239148,92,1580587706266680002,,42.337195,-71.0902066667,26.2,327807.340807,4689331.55652,19,T
1580587707268230899,93,1580587707267630100,,42.337195,-71.0902066667,26.2,327807.340807,4689331.55652,19,T
1580587708272138045,94,1580587708270930051,,42.337195,-71.0902066667,26.2,327807.340807,4689331.55652,19,T
1580587709256676902,95,1580587709254164934,,42.337195,-71.0902066667,26.1,327807.340807,4689331.55652,19,T
1580587710243455517,96,1580587710242866039,,42.337195,-71.0902066667,26.1,327807.340807,4689331.55652,19,T
1580587711248853155,97,1580587711248272895,,42.337195,-71.0902066667,26.1,327807.340807,4689331.55652,19,T
1580587712247223743,98,1580587712246628046,,42.337195,-71.0902066667,26.1,327807.340807,4689331.55652,19,T
1580587713249825805,99,1580587713249229907,,42.337195,-71.0902066667,26.0,327807.340807,4689331.55652,19,T
1580587714252165033,100,1580587714251853942,,42.337195,-71.0902066667,26.0,327807.340807,4689331.55652,19,T
1580587715250915803,101,1580587715250196933,,42.337195,-71.0902066667,26.0,327807.340807,4689331.55652,19,T
1580587716250871628,102,1580587716250279903,,42.337195,-71.0902066667,25.9,327807.340807,4689331.55652,19,T
1580587717251100086,103,1580587717250498056,,42.337195,-71.0902066667,25.9,327807.340807,4689331.55652,19,T
1580587718255640431,104,1580587718255126953,,42.337195,-71.0902066667,25.9,327807.340807,4689331.55652,19,T
1580587719251874711,105,1580587719251264095,,42.337195,-71.0902066667,25.9,327807.340807,4689331.55652,19,T
1580587720251979891,106,1580587720251379013,,42.337195,-71.0902066667,25.9,327807.340807,4689331.55652,19,T
1580587721253102017,107,1580587721252480983,,42.3371966667,-71.0902066667,25.9,327807.345356,4689331.74159,19,T
1580587722257069952,108,1580587722256464004,,42.3371966667,-71.0902066667,25.8,327807.345356,4689331.74159,19,T
1580587723266201942,109,1580587723263911008,,42.3371966667,-71.0902066667,25.9,327807.345356,4689331.74159,19,T
1580587724256344817,110,1580587724252120971,,42.3371966667,-71.0902066667,25.9,327807.345356,4689331.74159,19,T
1580587725264378490,111,1580587725259912014,,42.3371966667,-71.0902066667,25.9,327807.345356,4689331.74159,19,T
1580587726262269723,112,1580587726259943008,,42.3371966667,-71.0902066667,25.9,327807.345356,4689331.74159,19,T
1580587727263379001,113,1580587727261009931,,42.3371966667,-71.0902066667,25.9,327807.345356,4689331.74159,19,T
1580587728275704484,114,1580587728271724939,,42.3371966667,-71.0902066667,26.0,327807.345356,4689331.74159,19,T
1580587729252645325,115,1580587729252058029,,42.3371966667,-71.0902066667,26.0,327807.345356,4689331.74159,19,T
1580587730252912450,116,1580587730252299070,,42.3371966667,-71.0902066667,26.0,327807.345356,4689331.74159,19,T
1580587731257932961,117,1580587731257327079,,42.3371966667,-71.0902066667,26.1,327807.345356,4689331.74159,19,T
1580587732258261433,118,1580587732257659912,,42.3371966667,-71.0902066667,26.1,327807.345356,4689331.74159,19,T
1580587733270355240,119,1580587733265584945,,42.3371966667,-71.0902066667,26.1,327807.345356,4689331.74159,19,T
1580587734264501556,120,1580587734259980916,,42.3371966667,-71.0902066667,26.1,327807.345356,4689331.74159,19,T
1580587735272138018,121,1580587735267815113,,42.3371966667,-71.0902066667,26.2,327807.345356,4689331.74159,19,T
1580587736267799131,122,1580587736265484094,,42.3371966667,-71.0902066667,26.2,327807.345356,4689331.74159,19,T
1580587737286598239,123,1580587737284209966,,42.3371966667,-71.0902066667,26.2,327807.345356,4689331.74159,19,T
1580587738302833525,124,1580587738302176952,,42.3371966667,-71.0902066667,26.2,327807.345356,4689331.74159,19,T
1580587739271463256,125,1580587739269084930,,42.3371966667,-71.0902066667,26.3,327807.345356,4689331.74159,19,T
1580587740282092274,126,1580587740279756069,,42.3371966667,-71.0902066667,26.3,327807.345356,4689331.74159,19,T
1580587741288731734,127,1580587741286282062,,42.3371966667,-71.0902066667,26.3,327807.345356,4689331.74159,19,T
1580587742264647630,128,1580587742264028072,,42.3371966667,-71.0902066667,26.3,327807.345356,4689331.74159,19,T
1580587743266892248,129,1580587743265791893,,42.3371966667,-71.0902066667,26.3,327807.345356,4689331.74159,19,T
1580587744264494832,130,1580587744263890027,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587745265767035,131,1580587745265108108,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587746268362543,132,1580587746267736911,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587747268233932,133,1580587747266581058,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587748278113599,134,1580587748275764942,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587749294079472,135,1580587749289761066,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587750278222680,136,1580587750274036884,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587751288084850,137,1580587751287496089,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587752287972679,138,1580587752287384033,,42.3371983333,-71.0902066667,26.3,327807.349906,4689331.92666,19,T
1580587753272194791,139,1580587753271604061,,42.3371983333,-71.0902066667,26.2,327807.349906,4689331.92666,19,T
1580587754272646811,140,1580587754271975040,,42.3371983333,-71.0902066667,26.2,327807.349906,4689331.92666,19,T
1580587755288353722,141,1580587755287611007,,42.3371983333,-71.0902066667,26.1,327807.349906,4689331.92666,19,T
1580587756270243746,142,1580587756270083904,,42.3371983333,-71.0902066667,26.1,327807.349906,4689331.92666,19,T
1580587757280834667,143,1580587757277079105,,42.3371983333,-71.090205,26.1,327807.487213,4689331.92328,19,T
1580587758288094926,144,1580587758286922931,,42.3371983333,-71.090205,26.0,327807.487213,4689331.92328,19,T
1580587759290831725,145,1580587759285161972,,42.3371983333,-71.090205,26.0,327807.487213,4689331.92328,19,T
1580587760297307617,146,1580587760294831991,,42.3371983333,-71.090205,26.0,327807.487213,4689331.92328,19,T
1580587761298223915,147,1580587761294442892,,42.3371983333,-71.090205,25.9,327807.487213,4689331.92328,19,T
1580587762282420655,148,1580587762278063058,,42.3371983333,-71.090205,25.9,327807.487213,4689331.92328,19,T
1580587763298959819,149,1580587763296585083,,42.3371983333,-71.090205,25.9,327807.487213,4689331.92328,19,T
1580587764277673424,150,1580587764273369073,,42.3371983333,-71.090205,25.9,327807.487213,4689331.92328,19,T
1580587765283157601,151,1580587765280714988,,42.3371983333,-71.090205,25.9,327807.487213,4689331.92328,19,T
1580587766303490386,152,1580587766298671960,,42.3371983333,-71.090205,25.8,327807.487213,4689331.92328,19,T
1580587767276667064,153,1580587767276070117,,42.3371983333,-71.090205,25.8,327807.487213,4689331.92328,19,T
1580587768277977965,154,1580587768277013063,,42.3371983333,-71.090205,25.8,327807.487213,4689331.92328,19,T
1580587769277433031,155,1580587769276837110,,42.3371983333,-71.0902033333,25.8,327807.624519,4689331.91991,19,T
1580587770280263294,156,1580587770279531002,,42.3371983333,-71.0902033333,25.7,327807.624519,4689331.91991,19,T
1580587771285969762,157,1580587771285176038,,42.3371983333,-71.0902033333,25.7,327807.624519,4689331.91991,19,T
1580587772280562467,158,1580587772275974988,,42.3371983333,-71.0902033333,25.7,327807.624519,4689331.91991,19,T
1580587773286150286,159,1580587773283817052,,42.3371983333,-71.0902033333,25.7,327807.624519,4689331.91991,19,T
1580587774287285545,160,1580587774286190032,,42.3371983333,-71.0902033333,25.6,327807.624519,4689331.91991,19,T
1580587775288970109,161,1580587775284353017,,42.3371966667,-71.0902033333,25.6,327807.61997,4689331.73484,19,T
1580587776290286641,162,1580587776287933111,,42.3371966667,-71.0902033333,25.6,327807.61997,4689331.73484,19,T
1580587777286677528,163,1580587777285526037,,42.3371966667,-71.0902033333,25.6,327807.61997,4689331.73484,19,T
1580587778305964915,164,1580587778304919004,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587779289670242,165,1580587779286190032,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587780289941650,166,1580587780286132097,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587781285730309,167,1580587781285031080,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587782287248855,168,1580587782286648035,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587783291325033,169,1580587783290807962,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587784287049751,170,1580587784282821893,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587785291528050,171,1580587785289194107,,42.3371966667,-71.0902033333,25.6,327807.61997,4689331.73484,19,T
1580587786294503313,172,1580587786290030956,,42.3371966667,-71.0902033333,25.6,327807.61997,4689331.73484,19,T
1580587787310565688,173,1580587787307703971,,42.3371966667,-71.0902016667,25.6,327807.757277,4689331.73146,19,T
1580587788321242210,174,1580587788318903923,,42.3371966667,-71.0902016667,25.6,327807.757277,4689331.73146,19,T
1580587789293890156,175,1580587789291610956,,42.3371966667,-71.0902016667,25.6,327807.757277,4689331.73146,19,T
1580587790299856137,176,1580587790295628070,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587791320549492,177,1580587791307331085,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587792313982249,178,1580587792311690092,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587793296905089,179,1580587793292694091,,42.337195,-71.0902016667,25.7,327807.752728,4689331.54639,19,T
1580587794296307956,180,1580587794293087005,,42.337195,-71.0902016667,25.7,327807.752728,4689331.54639,19,T
1580587795306335617,181,1580587795304102897,,42.337195,-71.0902016667,25.7,327807.752728,4689331.54639,19,T
1580587796303695851,182,1580587796293540954,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587797301836605,183,1580587797295547962,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587798312122668,184,1580587798309803962,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587799298948035,185,1580587799296576976,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587800317931884,186,1580587800315561056,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587801296488747,187,1580587801293921947,,42.337195,-71.0902016667,25.6,327807.752728,4689331.54639,19,T
1580587802316706165,188,1580587802316068887,,42.337195,-71.0902016667,25.5,327807.752728,4689331.54639,19,T
1580587803326559856,189,1580587803324206113,,42.337195,-71.0902016667,25.5,327807.752728,4689331.54639,19,T
1580587804303933026,190,1580587804298918008,,42.337195,-71.0902016667,25.5,327807.752728,4689331.54639,19,T
1580587805314694039,191,1580587805313817977,,42.3371966667,-71.0902016667,25.5,327807.757277,4689331.73146,19,T
1580587806291437817,192,1580587806290705919,,42.3371966667,-71.0902016667,25.5,327807.757277,4689331.73146,19,T
1580587807308196416,193,1580587807303510904,,42.3371966667,-71.0902016667,25.5,327807.757277,4689331.73146,19,T
1580587808320664868,194,1580587808316248893,,42.3371966667,-71.0902016667,25.5,327807.757277,4689331.73146,19,T
1580587809323522928,195,1580587809321055889,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587810308713992,196,1580587810306396007,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587811320053844,197,1580587811319252967,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587812322548592,198,1580587812318464994,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587813309224940,199,1580587813306886911,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587814310804255,200,1580587814306577920,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587815327041634,201,1580587815323215007,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587816307176344,202,1580587816304779052,,42.3371966667,-71.0902033333,25.5,327807.61997,4689331.73484,19,T
1580587817328437539,203,1580587817326103925,,42.3371966667,-71.0902033333,25.4,327807.61997,4689331.73484,19,T
1580587818340805190,204,1580587818336919069,,42.3371966667,-71.0902033333,25.4,327807.61997,4689331.73484,19,T
1580587819312984470,205,1580587819308657884,,42.3371966667,-71.0902033333,25.4,327807.61997,4689331.73484,19,T
1580587820302464746,206,1580587820301884889,,42.3371966667,-71.0902033333,25.4,327807.61997,4689331.73484,19,T
1580587821310706585,207,1580587821306408882,,42.3371966667,-71.0902033333,25.4,327807.61997,4689331.73484,19,T
1580587822311931178,208,1580587822308132886,,42.3371966667,-71.0902033333,25.4,327807.61997,4689331.73484,19,T
1580587823327119195,209,1580587823323095083,,42.337195,-71.090205,24.8,327807.478114,4689331.55314,19,T
1580587824301361290,210,1580587824300760984,,42.337195,-71.090205,24.8,327807.478114,4689331.55314,19,T
1580587825300526610,211,1580587825299241065,,42.337195,-71.090205,24.8,327807.478114,4689331.55314,19,T
1580587826302608112,212,1580587826301600933,,42.337195,-71.090205,24.8,327807.478114,4689331.55314,19,T
1580587827305351314,213,1580587827304636001,,42.337195,-71.090205,24.8,327807.478114,4689331.55314,19,T
1580587828314350192,214,1580587828310748100,,42.337195,-71.090205,24.8,327807.478114,4689331.55314,19,T
1580587829312773723,215,1580587829310358047,,42.337195,-71.090205,24.8,327807.478114,4689331.55314,19,T
1580587830312942710,216,1580587830312382936,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587831310897458,217,1580587831308573007,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587832302299059,218,1580587832302045106,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587833312378055,219,1580587833311587095,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587834318901668,220,1580587834316540956,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587835317581959,221,1580587835313749074,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587836312730419,222,1580587836310398101,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587837314758177,223,1580587837314096927,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587838327657863,224,1580587838326457977,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587839320282665,225,1580587839315993070,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587840312527514,226,1580587840311947107,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587841323743572,227,1580587841321367979,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587842342486329,228,1580587842337094068,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587843347845012,229,1580587843346879005,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587844309397970,230,1580587844308808088,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587845318182480,231,1580587845317590951,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587846328740745,232,1580587846322206974,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587847316718999,233,1580587847316138029,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587848322363009,234,1580587848319413900,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587849320323473,235,1580587849319648027,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587850335797824,236,1580587850335033893,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587851318017915,237,1580587851317415952,,42.337195,-71.090205,24.7,327807.478114,4689331.55314,19,T
1580587852338090713,238,1580587852337266921,,42.337195,-71.0902066667,24.7,327807.340807,4689331.55652,19,T
1580587853348206215,239,1580587853345849037,,42.337195,-71.0902066667,24.7,327807.340807,4689331.55652,19,T
1580587854323873611,240,1580587854319534063,,42.337195,-71.0902066667,24.7,327807.340807,4689331.55652,19,T
1580587855340677836,241,1580587855339517116,,42.337195,-71.0902066667,24.7,327807.340807,4689331.55652,19,T
1580587856326298175,242,1580587856323829889,,42.337195,-71.0902066667,24.7,327807.340807,4689331.55652,19,T
1580587857329600807,243,1580587857325313091,,42.337195,-71.0902066667,24.7,327807.340807,4689331.55652,19,T
1580587858340098370,244,1580587858337692022,,42.337195,-71.0902066667,24.7,327807.340807,4689331.55652,19,T
1580587859347871065,245,1580587859343377113,,42.337195,-71.0902066667,24.7,327807.340807,4689331.55652,19,T
1580587860318137461,246,1580587860317315101,,42.337195,-71.0902066667,24.6,327807.340807,4689331.55652,19,T
1580587861333538194,247,1580587861329250097,,42.337195,-71.0902066667,24.6,327807.340807,4689331.55652,19,T
1580587862349450280,248,1580587862345212936,,42.337195,-71.0902066667,24.6,327807.340807,4689331.55652,19,T
1580587863359780423,249,1580587863357425928,,42.337195,-71.0902066667,24.6,327807.340807,4689331.55652,19,T
1580587864354279698,250,1580587864351433992,,42.337195,-71.0902066667,24.6,327807.340807,4689331.55652,19,T
1580587865333163909,251,1580587865328864097,,42.337195,-71.0902066667,24.6,327807.340807,4689331.55652,19,T
1580587866337303133,252,1580587866333095073,,42.337195,-71.090205,24.6,327807.478114,4689331.55314,19,T
1580587867352623341,253,1580587867347930908,,42.337195,-71.090205,24.6,327807.478114,4689331.55314,19,T
1580587868360073638,254,1580587868359580993,,42.337195,-71.090205,24.6,327807.478114,4689331.55314,19,T
1580587869328113527,255,1580587869327223062,,42.337195,-71.090205,24.6,327807.478114,4689331.55314,19,T
1580587870333128495,256,1580587870328491926,,42.337195,-71.090205,24.6,327807.478114,4689331.55314,19,T
1580587871331614794,257,1580587871329284906,,42.337195,-71.090205,24.6,327807.478114,4689331.55314,19,T
1580587872335621519,258,1580587872333291053,,42.337195,-71.090205,24.6,327807.478114,4689331.55314,19,T
