%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.zone_num,field.zone_letter
1580318120579677498,60,1580318120577018022,,42.3396016667,-70.4215583333,70.3,382896.835767,4688461.47287,19,T
1580318123581102449,61,1580318123580573081,,42.3396016667,-70.4215583333,70.3,382896.835767,4688461.47287,19,T
1580318126583727887,62,1580318126578727960,,42.3396016667,-70.4215583333,70.2,382896.835767,4688461.47287,19,T
1580318132574761110,63,1580318132574203968,,42.3396016667,-70.4215583333,70.2,382896.835767,4688461.47287,19,T
1580318135576929330,64,1580318135576432943,,42.3396016667,-70.4215583333,70.1,382896.835767,4688461.47287,19,T
1580318138578041590,65,1580318138577510118,,42.3396016667,-70.4215583333,70.1,382896.835767,4688461.47287,19,T
1580318141588182230,66,1580318141585937976,,42.3396016667,-70.4215583333,70.0,382896.835767,4688461.47287,19,T
1580318144579427007,67,1580318144577119112,,42.3396016667,-70.4215583333,70.0,382896.835767,4688461.47287,19,T
1580318150574140075,68,1580318150573647022,,42.3396016667,-70.4215583333,70.0,382896.835767,4688461.47287,19,T
1580318153575151759,69,1580318153574660062,,42.3396016667,-70.4215583333,69.9,382896.835767,4688461.47287,19,T
1580318156572919661,70,1580318156572429895,,42.3396033333,-70.4215583333,69.9,382896.838861,4688461.65793,19,T
1580318159573065163,71,1580318159572571992,,42.3396033333,-70.4215583333,69.9,382896.838861,4688461.65793,19,T
1580318162573335619,72,1580318162572860002,,42.3396033333,-70.4215583333,69.9,382896.838861,4688461.65793,19,T
1580318168575166146,73,1580318168574675083,,42.3396033333,-70.4215583333,69.8,382896.838861,4688461.65793,19,T
1580318171573395710,74,1580318171572895050,,42.3396033333,-70.4215583333,69.8,382896.838861,4688461.65793,19,T
1580318174573593461,75,1580318174573097944,,42.3396033333,-70.4215583333,69.8,382896.838861,4688461.65793,19,T
1580318177572639834,76,1580318177572150945,,42.3396033333,-70.4215583333,69.8,382896.838861,4688461.65793,19,T
1580318180573470274,77,1580318180572896957,,42.3396033333,-70.4215583333,69.8,382896.838861,4688461.65793,19,T
1580318186570804079,78,1580318186570105075,,42.3396033333,-70.4215583333,69.7,382896.838861,4688461.65793,19,T
1580318189572801247,79,1580318189571477890,,42.3396033333,-70.4215583333,69.7,382896.838861,4688461.65793,19,T
1580318192576665836,80,1580318192574538946,,42.3396033333,-70.4215583333,69.7,382896.838861,4688461.65793,19,T
1580318195573678839,81,1580318195573173046,,42.3396033333,-70.42156,69.6,382896.701564,4688461.66022,19,T
1580318198578770906,82,1580318198574948072,,42.3396033333,-70.42156,69.6,382896.701564,4688461.66022,19,T
1580318204571604266,83,1580318204570944070,,42.3396033333,-70.42156,69.6,382896.701564,4688461.66022,19,T
1580318207588128724,84,1580318207579288959,,42.3396033333,-70.42156,69.5,382896.701564,4688461.66022,19,T
1580318210579074699,85,1580318210575166940,,42.3396033333,-70.42156,69.5,382896.701564,4688461.66022,19,T
1580318213578103002,86,1580318213574270009,,42.3396033333,-70.42156,69.4,382896.701564,4688461.66022,19,T
1580318216578527427,87,1580318216574629068,,42.3396033333,-70.42156,69.4,382896.701564,4688461.66022,19,T
1580318222577813629,88,1580318222573971986,,42.3396033333,-70.42156,69.3,382896.701564,4688461.66022,19,T
1580318225578040824,89,1580318225574093103,,42.3396033333,-70.42156,69.3,382896.701564,4688461.66022,19,T
1580318228576323417,90,1580318228574178934,,42.3396033333,-70.4215616667,69.2,382896.564267,4688461.66252,19,T
1580318231578438723,91,1580318231574218034,,42.3396033333,-70.4215616667,69.2,382896.564267,4688461.66252,19,T
1580318234577743658,92,1580318234575236082,,42.3396033333,-70.4215616667,69.2,382896.564267,4688461.66252,19,T
1580318240578229071,93,1580318240574390888,,42.3396033333,-70.4215616667,69.1,382896.564267,4688461.66252,19,T
1580318243578390394,94,1580318243574556112,,42.3396033333,-70.4215616667,69.1,382896.564267,4688461.66252,19,T
1580318246578040199,95,1580318246574193000,,42.3396033333,-70.4215633333,69.0,382896.42697,4688461.66481,19,T
1580318249577383255,96,1580318249575011014,,42.3396033333,-70.4215633333,68.9,382896.42697,4688461.66481,19,T
1580318252577378436,97,1580318252575169086,,42.339605,-70.4215633333,68.9,382896.430063,4688461.84988,19,T
1580318258576842370,98,1580318258574693918,,42.339605,-70.4215633333,68.8,382896.430063,4688461.84988,19,T
1580318261576302484,99,1580318261574207067,,42.339605,-70.4215633333,68.7,382896.430063,4688461.84988,19,T
1580318264577880015,100,1580318264575500011,,42.339605,-70.421565,68.7,382896.292766,4688461.85217,19,T
1580318267578529569,101,1580318267574697017,,42.339605,-70.421565,68.6,382896.292766,4688461.85217,19,T
1580318270578490247,102,1580318270574729919,,42.339605,-70.421565,68.5,382896.292766,4688461.85217,19,T
1580318276579151033,103,1580318276575339078,,42.339605,-70.421565,68.5,382896.292766,4688461.85217,19,T
1580318279577334416,104,1580318279575022935,,42.339605,-70.4215666667,68.4,382896.155469,4688461.85447,19,T
1580318282578683247,105,1580318282574863910,,42.339605,-70.4215666667,68.3,382896.155469,4688461.85447,19,T
1580318285576933998,106,1580318285574840068,,42.339605,-70.4215666667,68.3,382896.155469,4688461.85447,19,T
1580318288578258014,107,1580318288574424982,,42.339605,-70.4215666667,68.2,382896.155469,4688461.85447,19,T
1580318294579882786,108,1580318294575536966,,42.339605,-70.4215683333,68.1,382896.018172,4688461.85676,19,T
1580318297576597653,109,1580318297574474096,,42.339605,-70.4215683333,68.0,382896.018172,4688461.85676,19,T
1580318300576618146,110,1580318300574472904,,42.339605,-70.42157,67.8,382895.880875,4688461.85906,19,T
1580318303576807254,111,1580318303574673891,,42.339605,-70.42157,67.7,382895.880875,4688461.85906,19,T
1580318306578991212,112,1580318306575092077,,42.339605,-70.4215716667,67.6,382895.743578,4688461.86135,19,T
1580318312576898873,113,1580318312574752092,,42.3396033333,-70.4215733333,67.4,382895.603187,4688461.67858,19,T
1580318315578641061,114,1580318315574776887,,42.3396033333,-70.4215733333,67.3,382895.603187,4688461.67858,19,T
1580318318579008497,115,1580318318575119018,,42.3396033333,-70.421575,67.2,382895.46589,4688461.68088,19,T
1580318321576660809,116,1580318321574532985,,42.3396033333,-70.4215766667,67.1,382895.328593,4688461.68317,19,T
1580318324577405807,117,1580318324575040102,,42.3396033333,-70.4215766667,66.9,382895.328593,4688461.68317,19,T
1580318330579119863,118,1580318330575257062,,42.3396033333,-70.4215783333,66.8,382895.191296,4688461.68547,19,T
1580318333576389190,119,1580318333574318885,,42.3396033333,-70.4215783333,66.7,382895.191296,4688461.68547,19,T
1580318336576503167,120,1580318336574400901,,42.3396033333,-70.42158,66.5,382895.053999,4688461.68776,19,T
1580318339577624385,121,1580318339575262069,,42.3396033333,-70.42158,66.4,382895.053999,4688461.68776,19,T
1580318342577568997,122,1580318342573731899,,42.3396033333,-70.4215816667,66.3,382894.916702,4688461.69006,19,T
1580318348578562280,123,1580318348574728012,,42.3396033333,-70.4215833333,66.2,382894.779405,4688461.69235,19,T
1580318351574431652,124,1580318351573909997,,42.3396033333,-70.4215833333,66.0,382894.779405,4688461.69235,19,T
1580318354578969753,125,1580318354574991941,,42.3396033333,-70.421585,65.9,382894.642108,4688461.69465,19,T
1580318357576105914,126,1580318357574043989,,42.3396016667,-70.421585,65.8,382894.639015,4688461.50958,19,T
1580318360576169935,127,1580318360574059963,,42.3396016667,-70.4215866667,65.7,382894.501718,4688461.51188,19,T
1580318366578626118,128,1580318366574734926,,42.3396016667,-70.4215866667,65.5,382894.501718,4688461.51188,19,T
1580318369577086260,129,1580318369574680089,,42.3396016667,-70.4215883333,65.4,382894.364421,4688461.51417,19,T
1580318372579557795,130,1580318372575172901,,42.3396016667,-70.42159,65.3,382894.227124,4688461.51647,19,T
1580318375575842956,131,1580318375573761940,,42.3396016667,-70.42159,65.2,382894.227124,4688461.51647,19,T
1580318378578341371,132,1580318378574351072,,42.3396016667,-70.4215916667,65.0,382894.089827,4688461.51876,19,T
1580318384577338112,133,1580318384575014114,,42.3396016667,-70.4215916667,64.9,382894.089827,4688461.51876,19,T
1580318387576818831,134,1580318387574700117,,42.3396016667,-70.4215933333,64.8,382893.95253,4688461.52106,19,T
1580318390578449075,135,1580318390574675083,,42.3396016667,-70.4215933333,64.7,382893.95253,4688461.52106,19,T
1580318393576837092,136,1580318393574706077,,42.3396016667,-70.421595,64.5,382893.815233,4688461.52335,19,T
1580318396576824901,137,1580318396574681997,,42.3396016667,-70.421595,64.4,382893.815233,4688461.52335,19,T
1580318402579101263,138,1580318402575288057,,42.3396016667,-70.4215966667,64.3,382893.677936,4688461.52565,19,T
1580318405578513152,139,1580318405574676036,,42.3396016667,-70.4215966667,64.2,382893.677936,4688461.52565,19,T
1580318408576906850,140,1580318408574765920,,42.3396016667,-70.4215983333,64.1,382893.540639,4688461.52794,19,T
1580318411576541784,141,1580318411574417114,,42.3396016667,-70.4215983333,64.0,382893.540639,4688461.52794,19,T
1580318414577816083,142,1580318414575489044,,42.3396016667,-70.4215983333,63.8,382893.540639,4688461.52794,19,T
1580318420576652297,143,1580318420574525117,,42.3396016667,-70.4216,63.7,382893.403342,4688461.53024,19,T
1580318423577294954,144,1580318423575160980,,42.3396016667,-70.4216,63.7,382893.403342,4688461.53024,19,T
1580318426574105565,145,1580318426573581933,,42.3396016667,-70.4216,63.6,382893.403342,4688461.53024,19,T
1580318429577684112,146,1580318429575344085,,42.3396016667,-70.4216016667,63.5,382893.266045,4688461.53253,19,T
1580318432577450559,147,1580318432575282096,,42.3396,-70.4216016667,63.5,382893.262952,4688461.34747,19,T
1580318438578082632,148,1580318438574232101,,42.3396,-70.4216016667,63.4,382893.262952,4688461.34747,19,T
1580318441572623298,149,1580318441571475982,,42.3396,-70.4216016667,63.3,382893.262952,4688461.34747,19,T
1580318444577984273,150,1580318444575671911,,42.3396,-70.4216016667,63.3,382893.262952,4688461.34747,19,T
1580318447572645845,151,1580318447571573972,,42.3396,-70.4216033333,63.2,382893.125654,4688461.34976,19,T
1580318450571937982,152,1580318450570877075,,42.3396,-70.4216033333,63.2,382893.125654,4688461.34976,19,T
1580318456572069885,153,1580318456571166038,,42.3396,-70.4216033333,63.1,382893.125654,4688461.34976,19,T
1580318459570639811,154,1580318459570046901,,42.3396,-70.4216033333,63.1,382893.125654,4688461.34976,19,T
1580318462570603130,155,1580318462569989919,,42.3396,-70.4216033333,63.1,382893.125654,4688461.34976,19,T
1580318465570809919,156,1580318465570208072,,42.3396016667,-70.4216033333,63.1,382893.128748,4688461.53483,19,T
1580318468570748581,157,1580318468570192098,,42.3396016667,-70.4216033333,63.0,382893.128748,4688461.53483,19,T
1580318474570093584,158,1580318474569503068,,42.3396016667,-70.4216033333,63.0,382893.128748,4688461.53483,19,T
1580318477570749300,159,1580318477570100069,,42.3396016667,-70.4216033333,63.0,382893.128748,4688461.53483,19,T
1580318480576263384,160,1580318480574719905,,42.3396016667,-70.4216016667,63.0,382893.266045,4688461.53253,19,T
1580318483576554058,161,1580318483574378967,,42.3396016667,-70.4216016667,63.0,382893.266045,4688461.53253,19,T
1580318486578307733,162,1580318486576466083,,42.3396016667,-70.4216016667,63.0,382893.266045,4688461.53253,19,T
1580318492575158500,163,1580318492572976112,,42.3396016667,-70.4216016667,62.9,382893.266045,4688461.53253,19,T
1580318495572165386,164,1580318495571667909,,42.3396016667,-70.4216016667,62.9,382893.266045,4688461.53253,19,T
1580318498580190214,165,1580318498577291965,,42.3396016667,-70.4216016667,62.9,382893.266045,4688461.53253,19,T
1580318501573843593,166,1580318501573347091,,42.3396033333,-70.4216016667,62.8,382893.269138,4688461.7176,19,T
1580318504578555148,167,1580318504576155900,,42.3396033333,-70.4216,62.8,382893.406435,4688461.7153,19,T
1580318510584581637,168,1580318510581341981,,42.3396033333,-70.4216,62.7,382893.406435,4688461.7153,19,T
1580318513581162842,169,1580318513578389883,,42.3396033333,-70.4216,62.7,382893.406435,4688461.7153,19,T
1580318516574753095,170,1580318516574155092,,42.3396033333,-70.4216,62.6,382893.406435,4688461.7153,19,T
1580318519581379639,171,1580318519575583934,,42.339605,-70.4216,62.6,382893.409528,4688461.90037,19,T
