%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.zone_num,field.zone_letter
1580338041372602665,27,1580338041368294000,,42.3402366667,-70.4221866667,14.2,382846.253825,4688532.84777,19,T
1580338042399439005,28,1580338042397073030,,42.340235,-70.4221983333,14.4,382845.289661,4688532.67877,19,T
1580338043399237427,29,1580338043396986961,,42.3402333333,-70.42221,14.7,382844.325497,4688532.50978,19,T
1580338044371121250,30,1580338044366782903,,42.3402316667,-70.42222,14.8,382843.498628,4688532.33849,19,T
1580338045382783028,31,1580338045380475997,,42.34023,-70.4222316667,15.1,382842.534464,4688532.1695,19,T
1580338046372059844,32,1580338046369748115,,42.3402266667,-70.422245,15.3,382841.429909,4688531.81774,19,T
1580338047370484617,33,1580338047368192911,,42.340225,-70.4222566667,15.6,382840.465745,4688531.64874,19,T
1580338048370345351,34,1580338048368072986,,42.3402216667,-70.4222683333,15.8,382839.498486,4688531.29469,19,T
1580338049373436515,35,1580338049368802070,,42.34022,-70.42228,16.1,382838.534321,4688531.12569,19,T
1580338050384137641,36,1580338050381746053,,42.3402166667,-70.4222916667,16.3,382837.567062,4688530.77164,19,T
1580338051373110525,37,1580338051368258953,,42.340215,-70.4223033333,16.4,382836.602897,4688530.60264,19,T
1580338052370552101,38,1580338052368221044,,42.3402133333,-70.4223133333,16.5,382835.776028,4688530.43135,19,T
1580338053372714018,39,1580338053368046998,,42.3402116667,-70.422325,16.7,382834.811863,4688530.26236,19,T
1580338054370428795,40,1580338054368072032,,42.3402083333,-70.4223366667,16.7,382833.844604,4688529.90831,19,T
1580338055368453589,41,1580338055366100072,,42.3402066667,-70.4223483333,16.8,382832.880439,4688529.73931,19,T
1580338056367699666,42,1580338056365106105,,42.3402083333,-70.4223583333,16.9,382832.059759,4688529.93815,19,T
1580338057368537281,43,1580338057366242885,,42.3402083333,-70.4223683333,17.1,382831.235985,4688529.95193,19,T
1580338058365446969,44,1580338058363097906,,42.34021,-70.4223783333,17.4,382830.415306,4688530.15077,19,T
1580338059365572265,45,1580338059361294984,,42.3402066667,-70.4223883333,17.6,382829.585342,4688529.79442,19,T
1580338060376318891,46,1580338060373976945,,42.340205,-70.4224,17.8,382828.621177,4688529.62543,19,T
1580338061369035481,47,1580338061364418983,,42.3402033333,-70.42241,18.0,382827.794307,4688529.45414,19,T
1580338062367526737,48,1580338062363095045,,42.3402016667,-70.4224216667,18.3,382826.830142,4688529.28515,19,T
1580338063368795450,49,1580338063364494085,,42.3402,-70.4224316667,18.6,382826.003273,4688529.11386,19,T
1580338064364848166,50,1580338064362498998,,42.3401966667,-70.4224416667,18.8,382825.173308,4688528.75751,19,T
1580338065395034953,51,1580338065390985965,,42.3401933333,-70.42245,19.1,382824.480639,4688528.39886,19,T
1580338066388344587,52,1580338066387713909,,42.3401916667,-70.42246,19.4,382823.653769,4688528.22758,19,T
1580338067366452307,53,1580338067364048957,,42.34019,-70.4224683333,19.7,382822.964195,4688528.05399,19,T
1580338068393278956,54,1580338068390564918,,42.3401883333,-70.4224783333,20.0,382822.137326,4688527.88271,19,T
1580338069394334724,55,1580338069392031908,,42.3401866667,-70.42249,20.4,382821.17316,4688527.71372,19,T
1580338070405161672,56,1580338070402796030,,42.3401833333,-70.4225016667,20.6,382820.205899,4688527.35966,19,T
1580338071393662766,57,1580338071391333103,,42.34018,-70.4225116667,20.9,382819.375934,4688527.00331,19,T
1580338072393744258,58,1580338072391269922,,42.3401783333,-70.4225216667,21.1,382818.549064,4688526.83202,19,T
1580338073396436926,59,1580338073392215967,,42.3401733333,-70.4225316667,21.3,382817.716003,4688526.29061,19,T
1580338074394933719,60,1580338074392640113,,42.34017,-70.4225416667,21.4,382816.886038,4688525.93426,19,T
1580338075393831752,61,1580338075391544103,,42.3401666667,-70.4225533333,21.6,382815.918777,4688525.5802,19,T
1580338076394347063,62,1580338076392004966,,42.340165,-70.4225633333,21.8,382815.091906,4688525.40892,19,T
1580338077395236939,63,1580338077392935037,,42.34016,-70.422575,21.9,382814.121549,4688524.8698,19,T
1580338078387276199,64,1580338078386723041,,42.340155,-70.422585,21.9,382813.288488,4688524.32839,19,T
1580338079391719427,65,1580338079389214992,,42.340135,-70.4225933333,20.6,382812.564863,4688522.11909,19,T
1580338080402737807,66,1580338080400278091,,42.3401166667,-70.4226033333,19.4,382811.707037,4688520.09716,19,T
1580338081371241040,67,1580338081366749048,,42.3401033333,-70.4226133333,18.6,382810.858498,4688518.63043,19,T
1580338082394499724,68,1580338082390789031,,42.3400916667,-70.422625,18.0,382809.875757,4688517.35105,19,T
1580338083395254448,69,1580338083392919063,,42.3400816667,-70.4226366667,17.5,382808.896112,4688516.25674,19,T
1580338084395708087,70,1580338084393409013,,42.3400733333,-70.4226483333,17.1,382807.919562,4688515.34749,19,T
1580338085406281100,71,1580338085403728008,,42.340065,-70.42266,16.8,382806.943012,4688514.43825,19,T
1580338086402270081,72,1580338086401596069,,42.3400583333,-70.4226716667,16.5,382805.969557,4688513.71406,19,T
1580338087397505701,73,1580338087396960973,,42.3400516667,-70.4226833333,16.2,382804.996103,4688512.98988,19,T
1580338088375545858,74,1580338088373224020,,42.3400466667,-70.4226933333,16.1,382804.163039,4688512.44847,19,T
1580338089404261247,75,1580338089401968002,,42.34004,-70.422705,15.9,382803.189584,4688511.72429,19,T
1580338090414209714,76,1580338090412405967,,42.3400333333,-70.422715,15.8,382802.353424,4688510.99781,19,T
1580338091376682947,77,1580338091372440099,,42.3400266667,-70.422725,15.6,382801.517265,4688510.27133,19,T
1580338092373050441,78,1580338092368159055,,42.34002,-70.4227366667,15.2,382800.543809,4688509.54715,19,T
1580338093404262143,79,1580338093401771068,,42.340015,-70.4227466667,14.9,382799.710745,4688509.00574,19,T
1580338094407350773,80,1580338094398610115,,42.3400083333,-70.4227583333,14.6,382798.737289,4688508.28156,19,T
1580338095417349360,81,1580338095415062904,,42.3400016667,-70.42277,14.4,382797.763832,4688507.55738,19,T
1580338096374441522,82,1580338096372090101,,42.3399966667,-70.4227816667,14.3,382796.793471,4688507.01826,19,T
1580338097376989011,83,1580338097374540090,,42.3399916667,-70.4227933333,14.4,382795.82311,4688506.47914,19,T
1580338098373123236,84,1580338098368424892,,42.3399883333,-70.422805,14.4,382794.855845,4688506.12509,19,T
1580338099370508222,85,1580338099368221044,,42.3399833333,-70.422815,14.4,382794.02278,4688505.58368,19,T
1580338100381276500,86,1580338100378739118,,42.3399783333,-70.4228266667,14.4,382793.052419,4688505.04456,19,T
1580338101373256575,87,1580338101368966102,,42.3399733333,-70.4228383333,14.4,382792.082057,4688504.50545,19,T
1580338102373301904,88,1580338102369007110,,42.3399683333,-70.4228483333,14.3,382791.248992,4688503.96404,19,T
1580338103370394240,89,1580338103367986917,,42.3399633333,-70.42286,14.3,382790.27863,4688503.42492,19,T
1580338104371192686,90,1580338104368786096,,42.33996,-70.4228716667,14.3,382789.311364,4688503.07087,19,T
1580338105381677465,91,1580338105379319906,,42.339955,-70.4228833333,14.3,382788.341002,4688502.53176,19,T
1580338106369500338,92,1580338106366744995,,42.33995,-70.4228933333,14.3,382787.507936,4688501.99034,19,T
1580338107370915939,93,1580338107368613004,,42.339945,-70.422905,14.2,382786.537574,4688501.45123,19,T
1580338108371785878,94,1580338108369124889,,42.33994,-70.4229166667,14.1,382785.567212,4688500.91212,19,T
1580338109374532447,95,1580338109372210979,,42.3399366667,-70.4229266667,14.1,382784.737241,4688500.55577,19,T
1580338110384780383,96,1580338110382425069,,42.3399333333,-70.422935,14.1,382784.044567,4688500.19712,19,T
1580338111374460232,97,1580338111369919061,,42.33993,-70.4229433333,14.3,382783.351893,4688499.83848,19,T
1580338112371623507,98,1580338112369251966,,42.3399266667,-70.422955,14.4,382782.384627,4688499.48443,19,T
1580338113372475506,99,1580338113368221044,,42.3399216667,-70.4229666667,14.5,382781.414264,4688498.94532,19,T
1580338114371134080,100,1580338114368614912,,42.3399183333,-70.42298,14.7,382780.3097,4688498.59357,19,T
1580338115400072730,101,1580338115395530939,,42.339915,-70.4229916667,14.8,382779.342433,4688498.23952,19,T
1580338116369554464,102,1580338116367219924,,42.3399116667,-70.423005,14.9,382778.23787,4688497.88776,19,T
1580338117401631716,103,1580338117399277925,,42.3399066667,-70.4230166667,14.9,382777.267506,4688497.34865,19,T
1580338118398153846,104,1580338118393920898,,42.339905,-70.4230266667,15.0,382776.440631,4688497.17737,19,T
1580338119393606318,105,1580338119391266107,,42.3399016667,-70.42304,15.1,382775.336068,4688496.82562,19,T
1580338120403820436,106,1580338120401518106,,42.3398983333,-70.4230516667,15.3,382774.3688,4688496.47157,19,T
1580338121395374363,107,1580338121393069982,,42.3398933333,-70.4230633333,15.4,382773.398436,4688495.93246,19,T
1580338122392995611,108,1580338122390625000,,42.33989,-70.423075,15.6,382772.431168,4688495.57841,19,T
1580338123366812715,109,1580338123364486932,,42.3398866667,-70.4230866667,15.7,382771.4639,4688495.22436,19,T
1580338124393103962,110,1580338124388823032,,42.3398833333,-70.4231,15.9,382770.359336,4688494.87261,19,T
1580338125404157083,111,1580338125401791095,,42.3398783333,-70.4231116667,16.0,382769.388971,4688494.3335,19,T
1580338126389205622,112,1580338126388660907,,42.339875,-70.4231233333,16.2,382768.421703,4688493.97945,19,T
1580338127401317312,113,1580338127397070884,,42.3398716667,-70.4231333333,16.3,382767.591731,4688493.6231,19,T
1580338128397397196,114,1580338128395031929,,42.33987,-70.4231433333,16.5,382766.764855,4688493.45182,19,T
1580338129395042141,115,1580338129392699003,,42.339865,-70.4231566667,16.6,382765.657194,4688492.91501,19,T
1580338130405688494,116,1580338130403373956,,42.3398616667,-70.4231683333,16.7,382764.689925,4688492.56096,19,T
1580338131391889220,117,1580338131386770963,,42.3398566667,-70.4231816667,17.0,382763.582263,4688492.02415,19,T
1580338132367523185,118,1580338132365137100,,42.3398533333,-70.4231966667,17.1,382762.340401,4688491.6747,19,T
1580338133398154719,119,1580338133393945932,,42.3398483333,-70.4232083333,17.3,382761.370036,4688491.13558,19,T
1580338134394059444,120,1580338134391702890,,42.3398433333,-70.4232216667,17.5,382760.262373,4688490.59877,19,T
1580338135394799995,121,1580338135392455101,,42.33984,-70.423235,17.6,382759.157807,4688490.24702,19,T
1580338136398976257,122,1580338136396655082,,42.3398366667,-70.4232466667,17.8,382758.190538,4688489.89298,19,T
1580338137394949092,123,1580338137392601966,,42.3398316667,-70.42326,18.0,382757.082875,4688489.35616,19,T
1580338138389939581,124,1580338138389322042,,42.3398283333,-70.4232716667,18.1,382756.115605,4688489.00212,19,T
1580338139371428614,125,1580338139367022037,,42.339825,-70.4232833333,18.3,382755.148336,4688488.64807,19,T
1580338140371471987,126,1580338140367145061,,42.3398233333,-70.423295,18.5,382754.184163,4688488.47909,19,T
1580338141398597009,127,1580338141396229982,,42.33982,-70.4233066667,18.7,382753.216893,4688488.12504,19,T
1580338142365190184,128,1580338142362893104,,42.3398166667,-70.4233166667,18.9,382752.38692,4688487.7687,19,T
1580338143364713844,129,1580338143362396955,,42.3398166667,-70.4233283333,19.2,382751.425844,4688487.78478,19,T
1580338144393648006,130,1580338144391266107,,42.3398166667,-70.4233383333,19.6,382750.602064,4688487.79857,19,T
1580338145406774583,131,1580338145401989936,,42.3398183333,-70.4233466667,20.1,382749.918678,4688487.99512,19,T
1580338146397715298,132,1580338146393461942,,42.33982,-70.4233583333,20.6,382748.9607,4688488.19627,19,T
1580338147367758577,133,1580338147365467071,,42.33982,-70.4233683333,21.1,382748.13692,4688488.21006,19,T
1580338148363283844,134,1580338148361584901,,42.33982,-70.4233783333,21.5,382747.313141,4688488.22384,19,T
1580338149367504656,135,1580338149365211009,,42.33982,-70.4233883333,21.9,382746.489362,4688488.23763,19,T
1580338150372825404,136,1580338150371711015,,42.33982,-70.4233983333,22.2,382745.665582,4688488.25142,19,T
1580338151368481929,137,1580338151366112947,,42.3398216667,-70.4234066667,22.6,382744.982197,4688488.44797,19,T
1580338152370021580,138,1580338152367656946,,42.3398216667,-70.4234166667,22.8,382744.158417,4688488.46176,19,T
1580338153370163927,139,1580338153367849111,,42.3398216667,-70.4234266667,23.3,382743.334638,4688488.47554,19,T
1580338154371250711,140,1580338154366974115,,42.3398183333,-70.4234316667,24.0,382742.916554,4688488.11231,19,T
1580338155382030987,141,1580338155379735946,,42.3398166667,-70.4234383333,24.5,382742.36427,4688487.93644,19,T
1580338156371062633,142,1580338156366786003,,42.3398133333,-70.423445,24.9,382741.808889,4688487.5755,19,T
1580338157370174292,143,1580338157367871046,,42.3398116667,-70.423455,25.4,382740.982013,4688487.40422,19,T
1580338158368723207,144,1580338158364526033,,42.33981,-70.423465,25.8,382740.155136,4688487.23294,19,T
1580338159368186401,145,1580338159365828037,,42.339805,-70.42348,26.6,382738.910174,4688486.69843,19,T
1580338160378354274,146,1580338160376100063,,42.3398016667,-70.423495,27.0,382737.66831,4688486.34898,19,T
1580338161370204219,147,1580338161365816116,,42.3397983333,-70.4235083333,27.5,382736.563742,4688485.99724,19,T
1580338162368022606,148,1580338162365694046,,42.3397966667,-70.4235216667,28.0,382735.462272,4688485.83056,19,T
1580338163370353583,149,1580338163366158008,,42.339795,-70.423535,28.5,382734.360802,4688485.66388,19,T
1580338164370811348,150,1580338164366504907,,42.3397916667,-70.4235483333,28.9,382733.256234,4688485.31213,19,T
1580338165396383284,151,1580338165393971920,,42.3397916667,-70.4235616667,29.4,382732.157861,4688485.33052,19,T
1580338166375274104,152,1580338166371017932,,42.3397916667,-70.4235733333,30.0,382731.196784,4688485.3466,19,T
1580338167398773450,153,1580338167394737005,,42.33979,-70.4235866667,30.5,382730.095314,4688485.17992,19,T
1580338168395314349,154,1580338168392911911,,42.3397883333,-70.4235983333,30.8,382729.13114,4688485.01094,19,T
1580338169367425445,155,1580338169365042924,,42.339785,-70.42361,31.1,382728.163868,4688484.6569,19,T
1580338170399488020,156,1580338170397134065,,42.3397816667,-70.4236216667,31.2,382727.196596,4688484.30286,19,T
1580338171399265995,157,1580338171394690036,,42.33977,-70.4236316667,30.8,382726.351132,4688483.0212,19,T
1580338172369868835,158,1580338172365607976,,42.3397583333,-70.4236416667,30.4,382725.505668,4688481.73954,19,T
1580338173398224024,159,1580338173395931005,,42.3397483333,-70.4236516667,30.0,382724.663301,4688480.64294,19,T
1580338174372042913,160,1580338174367748975,,42.3397383333,-70.4236616667,29.7,382723.820934,4688479.54634,19,T
1580338175399113608,161,1580338175394682884,,42.3397283333,-70.4236716667,29.4,382722.978567,4688478.44974,19,T
1580338176395309986,162,1580338176394762039,,42.3397133333,-70.4236833333,28.6,382721.989609,4688476.80025,19,T
1580338177399203840,163,1580338177396661996,,42.3397,-70.423695,28.0,382721.003749,4688475.33582,19,T
1580338178399064515,164,1580338178396748065,,42.3396883333,-70.4237066667,27.6,382720.020986,4688474.05646,19,T
1580338179390491886,165,1580338179389882087,,42.3396766667,-70.4237183333,27.1,382719.038223,4688472.77709,19,T
1580338180400273563,166,1580338180397959947,,42.339665,-70.4237266667,26.5,382718.330053,4688471.49313,19,T
1580338181397496090,167,1580338181393724918,,42.3396533333,-70.4237333333,26.0,382717.75918,4688470.20688,19,T
1580338182394522332,168,1580338182394056081,,42.33964,-70.42374,25.5,382717.185209,4688468.73555,19,T
1580338183395343848,169,1580338183394737005,,42.3396266667,-70.4237483333,25.2,382716.47394,4688467.26653,19,T
1580338184369847168,170,1580338184367378950,,42.339615,-70.4237566667,25.0,382715.765769,4688465.98257,19,T
1580338185400449468,171,1580338185395451068,,42.339605,-70.4237666667,24.8,382714.923399,4688464.88597,19,T
1580338186397809733,172,1580338186393568038,,42.339595,-70.4237783333,24.7,382713.943732,4688463.79167,19,T
1580338187399057470,173,1580338187394418954,,42.3395866667,-70.42379,24.5,382712.967162,4688462.88244,19,T
1580338188395865564,174,1580338188393554925,,42.33958,-70.4238033333,24.3,382711.856393,4688462.16057,19,T
1580338189398659965,175,1580338189396133899,,42.339575,-70.423815,24.1,382710.886019,4688461.62147,19,T
1580338190409261503,176,1580338190407004117,,42.33957,-70.4238283333,24.4,382709.778348,4688461.08466,19,T
1580338191366898845,177,1580338191362617015,,42.339565,-70.4238416667,24.6,382708.670677,4688460.54785,19,T
1580338192394324899,178,1580338192391956090,,42.3395583333,-70.4238566667,24.5,382707.42261,4688459.82828,19,T
1580338193369462492,179,1580338193367155075,,42.33955,-70.4238716667,24.2,382706.171445,4688458.92365,19,T
1580338194370611594,180,1580338194366178035,,42.339545,-70.423885,23.9,382705.063773,4688458.38684,19,T
1580338195396341004,181,1580338195393992900,,42.3395383333,-70.4238983333,23.6,382703.953002,4688457.66497,19,T
1580338196395311628,182,1580338196393018960,,42.3395316667,-70.4239116667,23.3,382702.842232,4688456.9431,19,T
1580338197395508872,183,1580338197393148899,,42.3395266667,-70.423925,23.0,382701.734559,4688456.4063,19,T
1580338198368346549,184,1580338198366029024,,42.3395233333,-70.4239383333,22.7,382700.629985,4688456.05456,19,T
1580338199368117657,185,1580338199363955020,,42.3395216667,-70.4239483333,22.4,382699.803103,4688455.88329,19,T
1580338200378798879,186,1580338200376516103,,42.3395216667,-70.42396,22.2,382698.842023,4688455.89938,19,T
1580338201360833279,187,1580338201360042095,,42.3395216667,-70.4239716667,21.9,382697.880942,4688455.91547,19,T
1580338202365570370,188,1580338202361017942,,42.3395216667,-70.4239816667,21.7,382697.057159,4688455.92926,19,T
1580338203365008977,189,1580338203360770940,,42.3395233333,-70.4239916667,21.6,382696.236474,4688456.12812,19,T
1580338204370040273,190,1580338204365658998,,42.339525,-70.4240033333,21.4,382695.278492,4688456.32927,19,T
1580338205380389365,191,1580338205378046035,,42.339525,-70.424015,21.5,382694.317412,4688456.34536,19,T
1580338206366634477,192,1580338206364182949,,42.3395216667,-70.4240283333,21.6,382693.212837,4688455.99363,19,T
1580338207368032422,193,1580338207363667011,,42.339515,-70.42404,21.5,382692.239362,4688455.26946,19,T
1580338208365514441,194,1580338208362885951,,42.3395083333,-70.4240533333,21.2,382691.12859,4688454.54759,19,T
1580338209369679330,195,1580338209365339040,,42.3395033333,-70.4240666667,21.0,382690.020916,4688454.01079,19,T
1580338210380096386,196,1580338210377789974,,42.3395,-70.4240783333,20.6,382689.053638,4688453.65675,19,T
1580338211364674529,197,1580338211361525058,,42.3394983333,-70.42409,20.3,382688.089458,4688453.48778,19,T
1580338212362046892,198,1580338212359771013,,42.3394966667,-70.4241,19.9,382687.262576,4688453.31651,19,T
1580338213364874230,199,1580338213360760927,,42.3394933333,-70.42411,19.7,382686.432595,4688452.96017,19,T
1580338214361232321,200,1580338214358896970,,42.3394916667,-70.4241216667,19.6,382685.468415,4688452.7912,19,T
1580338215366774160,201,1580338215362449884,,42.3394883333,-70.4241333333,19.5,382684.501137,4688452.43717,19,T
1580338216392655570,202,1580338216390352010,,42.3394833333,-70.424145,19.4,382683.530759,4688451.89806,19,T
1580338217389776637,203,1580338217387407064,,42.3394783333,-70.4241566667,19.3,382682.560382,4688451.35896,19,T
1580338218366004477,204,1580338218363513946,,42.3394766667,-70.424165,19.3,382681.870796,4688451.18539,19,T
1580338219388421556,205,1580338219383975982,,42.339475,-70.424175,19.1,382681.043914,4688451.01412,19,T
1580338220398720735,206,1580338220396384000,,42.3394733333,-70.4241866667,19.1,382680.079733,4688450.84515,19,T
1580338221359593010,207,1580338221357258081,,42.33947,-70.4241983333,19.1,382679.112454,4688450.49112,19,T
1580338222388890392,208,1580338222383884906,,42.339465,-70.4242116667,19.2,382678.004779,4688449.95432,19,T
1580338223361940534,209,1580338223357688903,,42.33946,-70.424225,19.4,382676.897103,4688449.41752,19,T
1580338224387775018,210,1580338224385478019,,42.339455,-70.4242383333,19.5,382675.789427,4688448.88072,19,T
1580338225405822872,211,1580338225402836084,,42.3394483333,-70.42425,19.5,382674.81595,4688448.15655,19,T
1580338226363525585,212,1580338226361196041,,42.3394416667,-70.4242616667,19.6,382673.842472,4688447.43239,19,T
1580338227392869718,213,1580338227390433073,,42.3394366667,-70.4242733333,19.8,382672.872093,4688446.89329,19,T
1580338228395598641,214,1580338228393249034,,42.3394333333,-70.4242866667,20.1,382671.767515,4688446.54155,19,T
1580338229394728820,215,1580338229392330884,,42.3394333333,-70.4243,20.5,382670.669136,4688446.55995,19,T
1580338230395307516,216,1580338230391026020,,42.3394333333,-70.4243133333,21.0,382669.570757,4688446.57834,19,T
1580338231394887408,217,1580338231392519950,,42.3394316667,-70.424325,21.4,382668.606576,4688446.40937,19,T
1580338232398347121,218,1580338232395914077,,42.33943,-70.4243366667,21.9,382667.642395,4688446.2404,19,T
1580338233397635037,219,1580338233395334959,,42.3394283333,-70.4243466667,22.4,382666.815511,4688446.06913,19,T
1580338234397290675,220,1580338234394968032,,42.339425,-70.42436,22.8,382665.710933,4688445.7174,19,T
1580338235408019565,221,1580338235405639886,,42.3394233333,-70.4243716667,23.3,382664.746752,4688445.54843,19,T
1580338236398967101,222,1580338236394714117,,42.3394216667,-70.4243833333,23.7,382663.78257,4688445.37946,19,T
1580338237400152100,223,1580338237397847890,,42.3394233333,-70.424395,24.3,382662.824588,4688445.58062,19,T
1580338238398385211,224,1580338238396064996,,42.3394216667,-70.4244066667,24.7,382661.860406,4688445.41165,19,T
1580338239401995858,225,1580338239397514104,,42.33942,-70.4244183333,25.0,382660.896225,4688445.24268,19,T
1580338240412365341,226,1580338240410118103,,42.3394183333,-70.42443,25.4,382659.932043,4688445.07371,19,T
1580338241368974477,227,1580338241366692066,,42.339415,-70.4244416667,25.6,382658.964762,4688444.71968,19,T
1580338242368974813,228,1580338242366643905,,42.3394116667,-70.4244533333,26.0,382657.997481,4688444.36565,19,T
1580338243398143832,229,1580338243395811080,,42.3394133333,-70.424465,26.5,382657.039499,4688444.56681,19,T
1580338244369558926,230,1580338244367269039,,42.3394133333,-70.4244766667,26.8,382656.078417,4688444.58291,19,T
1580338245369679891,231,1580338245367350101,,42.3394133333,-70.4244883333,27.2,382655.117334,4688444.599,19,T
1580338246398667319,232,1580338246394382953,,42.339415,-70.4245016667,27.7,382654.022054,4688444.80246,19,T
1580338247397818164,233,1580338247395503044,,42.3394116667,-70.4245133333,27.9,382653.054773,4688444.44843,19,T
1580338248403531360,234,1580338248393712043,,42.3394033333,-70.424525,27.6,382652.078193,4688443.53921,19,T
1580338249368518887,235,1580338249365705966,,42.3393766667,-70.424535,25.3,382651.204813,4688440.59197,19,T
1580338250371993875,236,1580338250369672060,,42.3393416667,-70.4245433333,22.7,382650.453232,4688436.71712,19,T
1580338251370628289,237,1580338251366324901,,42.33932,-70.4245533333,21.3,382649.589151,4688434.32508,19,T
1580338252369035991,238,1580338252364726066,,42.339305,-70.424565,20.4,382648.600169,4688432.67559,19,T
1580338253367688996,239,1580338253365200042,,42.3392933333,-70.4245766667,20.0,382647.617387,4688431.39624,19,T
1580338254370160815,240,1580338254365814924,,42.3392833333,-70.4245883333,19.7,382646.637705,4688430.30195,19,T
1580338255381735693,241,1580338255379300117,,42.339275,-70.4246,19.4,382645.661122,4688429.39273,19,T
1580338256373965180,242,1580338256369365930,,42.3392666667,-70.4246116667,19.3,382644.684538,4688428.4835,19,T
1580338257368450209,243,1580338257363929033,,42.33926,-70.4246233333,19.1,382643.711054,4688427.75934,19,T
1580338258367761866,244,1580338258363892078,,42.3392533333,-70.4246333333,18.9,382642.874868,4688427.03288,19,T
1580338259367650737,245,1580338259363835096,,42.3392483333,-70.424645,18.8,382641.904484,4688426.49379,19,T
1580338260378253749,246,1580338260375931024,,42.3392416667,-70.4246583333,18.7,382640.793702,4688425.77193,19,T
1580338261370103811,247,1580338261365817070,,42.3392366667,-70.4246733333,18.6,382639.548722,4688425.23743,19,T
1580338262370750189,248,1580338262366445064,,42.3392333333,-70.4246866667,18.4,382638.444139,4688424.8857,19,T
1580338263367943148,249,1580338263365632057,,42.33923,-70.4247,18.2,382637.339556,4688424.53397,19,T
1580338264370624260,250,1580338264366261005,,42.3392266667,-70.4247133333,18.2,382636.234973,4688424.18224,19,T
1580338265384398722,251,1580338265379044055,,42.3392233333,-70.4247266667,18.3,382635.13039,4688423.83051,19,T
1580338266393421970,252,1580338266391114950,,42.3392183333,-70.42474,18.4,382634.022707,4688423.29372,19,T
1580338267369024215,253,1580338267364765882,,42.339215,-70.4247516667,18.6,382633.055422,4688422.93969,19,T
1580338268388444802,254,1580338268385242938,,42.3392116667,-70.424765,18.6,382631.950838,4688422.58796,19,T
1580338269390467584,255,1580338269385885953,,42.3392066667,-70.4247783333,18.5,382630.843155,4688422.05117,19,T
1580338270401016528,256,1580338270398742914,,42.339205,-70.4247916667,18.6,382629.741671,4688421.8845,19,T
1580338271390180345,257,1580338271387381076,,42.3392033333,-70.4248033333,18.8,382628.777486,4688421.71554,19,T
