%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.zone_num,field.zone_letter
1580341171358725553,23,1580341171358325004,,42.3396516667,-70.4215533333,59.2,382897.340454,4688467.01792,19,T
1580341172359826838,24,1580341172359431028,,42.3396516667,-70.4215533333,59.2,382897.340454,4688467.01792,19,T
1580341173360356389,25,1580341173359956979,,42.3396516667,-70.4215533333,59.2,382897.340454,4688467.01792,19,T
1580341174372600146,26,1580341174371988058,,42.3396516667,-70.4215533333,59.2,382897.340454,4688467.01792,19,T
1580341175362626999,27,1580341175362004041,,42.3396516667,-70.4215533333,59.3,382897.340454,4688467.01792,19,T
1580341176363767356,28,1580341176363370895,,42.3396516667,-70.4215533333,59.3,382897.340454,4688467.01792,19,T
1580341177360510801,29,1580341177360285997,,42.3396516667,-70.4215533333,59.3,382897.340454,4688467.01792,19,T
1580341178365127244,30,1580341178364500999,,42.3396516667,-70.421555,59.3,382897.203157,4688467.02021,19,T
1580341179377250550,31,1580341179376817941,,42.3396516667,-70.421555,59.3,382897.203157,4688467.02021,19,T
1580341180328093786,32,1580341180327683925,,42.3396516667,-70.421555,59.3,382897.203157,4688467.02021,19,T
1580341181367114439,33,1580341181366682052,,42.3396516667,-70.421555,59.3,382897.203157,4688467.02021,19,T
1580341182329880873,34,1580341182329478979,,42.3396516667,-70.421555,59.3,382897.203157,4688467.02021,19,T
1580341183367042774,35,1580341183366615056,,42.339655,-70.4215566667,58.8,382897.072047,4688467.39263,19,T
1580341184379336187,36,1580341184378932952,,42.339655,-70.4215566667,58.8,382897.072047,4688467.39263,19,T
1580341185328440466,37,1580341185328041076,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341186369423332,38,1580341186369020938,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341187329366550,39,1580341187328948974,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341188330269761,40,1580341188329866886,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341189339563867,41,1580341189339245080,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341190330852359,42,1580341190330430984,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341191331830637,43,1580341191331418037,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341192332588334,44,1580341192332170963,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341193332909065,45,1580341193332495927,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341194353308298,46,1580341194352859973,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341195334232452,47,1580341195333834886,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341196335125046,48,1580341196334695100,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341197333902576,49,1580341197333503961,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341198334959087,50,1580341198334557056,,42.339655,-70.4215566667,58.6,382897.072047,4688467.39263,19,T
1580341199348521260,51,1580341199348073959,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341200336465092,52,1580341200336061000,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341201335621194,53,1580341201335217952,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341202336591427,54,1580341202336188077,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341203337302994,55,1580341203336900949,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341204350731047,56,1580341204350070953,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341205338249225,57,1580341205337837934,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341206377476027,58,1580341206377068996,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341207374573872,59,1580341207374170064,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341208337230602,60,1580341208336837053,,42.339655,-70.4215566667,58.7,382897.072047,4688467.39263,19,T
1580341209375934751,61,1580341209375524044,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341210376801564,62,1580341210376384973,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341211376498319,63,1580341211376087903,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341212340619919,64,1580341212340209960,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341213378369321,65,1580341213377974987,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341214390851514,66,1580341214390243053,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341215383282704,67,1580341215382648944,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341216345159661,68,1580341216344758987,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341217383548584,69,1580341217383155107,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341218384887617,70,1580341218384468078,,42.339655,-70.421555,58.7,382897.209344,4688467.39034,19,T
1580341219396759191,71,1580341219396332025,,42.339655,-70.421555,58.8,382897.209344,4688467.39034,19,T
1580341220348324430,72,1580341220347920894,,42.339655,-70.421555,58.8,382897.209344,4688467.39034,19,T
1580341221385564040,73,1580341221385154008,,42.339655,-70.421555,58.8,382897.209344,4688467.39034,19,T
1580341222385379224,74,1580341222384979009,,42.339655,-70.421555,58.8,382897.209344,4688467.39034,19,T
1580341223386150507,75,1580341223385540962,,42.339655,-70.421555,58.8,382897.209344,4688467.39034,19,T
1580341224398308928,76,1580341224397891998,,42.339655,-70.421555,58.8,382897.209344,4688467.39034,19,T
1580341225387321167,77,1580341225386883020,,42.339655,-70.421555,58.8,382897.209344,4688467.39034,19,T
1580341226386377057,78,1580341226385967969,,42.3396566667,-70.4215583333,60.1,382896.937843,4688467.57999,19,T
1580341227389941876,79,1580341227389520883,,42.3396566667,-70.4215583333,60.1,382896.937843,4688467.57999,19,T
1580341228389718170,80,1580341228389324903,,42.3396583333,-70.42156,61.4,382896.803639,4688467.76735,19,T
1580341229389632450,81,1580341229389219045,,42.3396583333,-70.4215616667,62.5,382896.666342,4688467.76965,19,T
1580341230353143776,82,1580341230352715969,,42.33966,-70.4215616667,63.5,382896.669436,4688467.95471,19,T
1580341231353737686,83,1580341231353339910,,42.33966,-70.4215633333,63.5,382896.532139,4688467.95701,19,T
1580341232392127568,84,1580341232391731977,,42.33966,-70.4215633333,63.5,382896.532139,4688467.95701,19,T
1580341233354200913,85,1580341233353782892,,42.33966,-70.4215633333,63.5,382896.532139,4688467.95701,19,T
1580341234352776002,86,1580341234352305889,,42.3396616667,-70.421565,63.4,382896.397935,4688468.14437,19,T
1580341235393404336,87,1580341235392961978,,42.3396616667,-70.421565,63.4,382896.397935,4688468.14437,19,T
1580341236356566677,88,1580341236356151103,,42.339665,-70.4215666667,63.5,382896.266825,4688468.51679,19,T
1580341237394551968,89,1580341237394105911,,42.3396683333,-70.4215666667,64.1,382896.273011,4688468.88692,19,T
1580341238357049426,90,1580341238356626033,,42.3396683333,-70.4215666667,64.1,382896.273011,4688468.88692,19,T
1580341239357430785,91,1580341239357023954,,42.3396683333,-70.4215666667,64.1,382896.273011,4688468.88692,19,T
1580341240357818836,92,1580341240357414960,,42.3396683333,-70.4215666667,64.1,382896.273011,4688468.88692,19,T
1580341241358016640,93,1580341241357597112,,42.3396683333,-70.4215666667,64.1,382896.273011,4688468.88692,19,T
1580341242359444492,94,1580341242359047889,,42.3396683333,-70.4215666667,64.1,382896.273011,4688468.88692,19,T
1580341243359285330,95,1580341243358900070,,42.3396683333,-70.4215666667,64.1,382896.273011,4688468.88692,19,T
1580341244358826869,96,1580341244358437061,,42.33967,-70.4215716667,63.9,382895.864214,4688469.07887,19,T
1580341245358961971,97,1580341245358566999,,42.3396716667,-70.4215733333,63.9,382895.73001,4688469.26623,19,T
1580341246360205517,98,1580341246359800100,,42.339675,-70.4215766667,63.8,382895.461603,4688469.64095,19,T
1580341247360756081,99,1580341247360338926,,42.33968,-70.4215783333,63.8,382895.333586,4688470.19843,19,T
1580341248363038474,100,1580341248362617015,,42.3396816667,-70.42158,63.7,382895.199382,4688470.38579,19,T
1580341249376209294,101,1580341249375552892,,42.3396866667,-70.4215833333,63.7,382894.934068,4688470.94558,19,T
1580341250359500384,102,1580341250359076023,,42.3396916667,-70.4215883333,63.6,382894.531457,4688471.50765,19,T
1580341251361797200,103,1580341251361213922,,42.3396983333,-70.421595,63.4,382893.994643,4688472.25709,19,T
1580341252361711693,104,1580341252361274003,,42.3397033333,-70.4215933333,63.0,382894.14122,4688472.80999,19,T
1580341253362814367,105,1580341253362411022,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341254375262229,106,1580341254374872922,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341255363343816,107,1580341255362911939,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341256364206714,108,1580341256363806962,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341257401684263,109,1580341257401284933,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341258402942006,110,1580341258402292013,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341259414711439,111,1580341259414326906,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341260404505465,112,1580341260404102087,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341261403960315,113,1580341261403565883,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341262404978050,114,1580341262404580116,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341263367751327,115,1580341263367348909,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341264405690236,116,1580341264405303001,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341265368200679,117,1580341265367793083,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341266408724193,118,1580341266408318042,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341267369591452,119,1580341267369160890,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341268408462418,120,1580341268408057928,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341269420551456,121,1580341269420157909,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341270404258818,122,1580341270404020071,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341271372225297,123,1580341271371628999,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341272411464513,124,1580341272411076068,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341273411721888,125,1580341273411330938,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341274423569031,126,1580341274423177003,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341275412404228,127,1580341275411995887,,42.3397066667,-70.4215916667,62.4,382894.284703,4688473.17782,19,T
1580341276412388983,128,1580341276411983966,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341277413093355,129,1580341277412691116,,42.3397066667,-70.4215916667,62.5,382894.284703,4688473.17782,19,T
1580341278429232722,130,1580341278428826093,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341279444467895,131,1580341279444070100,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341280414748211,132,1580341280414350986,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341281377162304,133,1580341281376758098,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341282375072039,134,1580341282374650001,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341283407942585,135,1580341283407726049,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341284416901378,136,1580341284416277885,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341285380222330,137,1580341285379822015,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341286419969212,138,1580341286419568061,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341287380947345,139,1580341287380858898,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341288420052989,140,1580341288419647932,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341289430602767,141,1580341289430218935,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341290402966342,142,1580341290402512073,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341291381949371,143,1580341291381527900,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341292383934919,144,1580341292383138895,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341293384604216,145,1580341293383953094,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341294384247502,146,1580341294383833885,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341295384465847,147,1580341295384047031,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341296385923969,148,1580341296385513067,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341297385668600,149,1580341297385039091,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341298386507845,150,1580341298386085033,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341299398789813,151,1580341299398165941,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341300386322053,152,1580341300385930061,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341301387309291,153,1580341301386910915,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341302390148350,154,1580341302389405965,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341303389131858,155,1580341303388737916,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341304388227868,156,1580341304387829065,,42.3397083333,-70.4215916667,62.5,382894.287796,4688473.36289,19,T
1580341305389365894,157,1580341305388957023,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341306389715616,158,1580341306389290094,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341307391869346,159,1580341307391232013,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341308428452604,160,1580341308428056001,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341309440502678,161,1580341309439744949,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341310390522478,162,1580341310390120983,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341311427412555,163,1580341311427007913,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341312430330911,164,1580341312429930925,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341313430306392,165,1580341313429904937,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341314443309147,166,1580341314442687988,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341315432622646,167,1580341315432238101,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341316395121686,168,1580341316394701957,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341317434279081,169,1580341317433651924,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341318396117054,170,1580341318395668983,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341319435515468,171,1580341319435113906,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341320437108234,172,1580341320436669111,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341321438309532,173,1580341321437906026,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341322398136044,174,1580341322397548913,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341323437419302,175,1580341323436994075,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341324449257759,176,1580341324448868036,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341325438310810,177,1580341325437920093,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341326441350375,178,1580341326440953969,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341327438982382,179,1580341327438587903,,42.3397083333,-70.4215916667,62.4,382894.287796,4688473.36289,19,T
1580341328439594832,180,1580341328439193964,,42.3397083333,-70.42159,62.4,382894.425093,4688473.36059,19,T
1580341329451875600,181,1580341329451491117,,42.3397083333,-70.42159,62.4,382894.425093,4688473.36059,19,T
1580341330440308920,182,1580341330439925909,,42.3397083333,-70.42159,62.4,382894.425093,4688473.36059,19,T
1580341331404441840,183,1580341331403836011,,42.3397083333,-70.42159,62.4,382894.425093,4688473.36059,19,T
1580341332403958952,184,1580341332403542995,,42.3397083333,-70.42159,62.4,382894.425093,4688473.36059,19,T
1580341333403949361,185,1580341333403548002,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341334442497246,186,1580341334442091941,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341335404179198,187,1580341335403744935,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341336405004150,188,1580341336404597043,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341337405351181,189,1580341337404915094,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341338458444612,190,1580341338458352088,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341339464634259,191,1580341339464546918,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341340406671127,192,1580341340406239032,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341341411787456,193,1580341341411393880,,42.33971,-70.42159,62.4,382894.428186,4688473.54566,19,T
1580341342407063936,194,1580341342406663894,,42.33971,-70.4215916667,62.4,382894.29089,4688473.54795,19,T
1580341343407453882,195,1580341343407058000,,42.33971,-70.4215916667,62.4,382894.29089,4688473.54795,19,T
1580341344419575551,196,1580341344419183969,,42.33971,-70.4215916667,62.4,382894.29089,4688473.54795,19,T
1580341345407317541,197,1580341345406929969,,42.33971,-70.4215916667,62.4,382894.29089,4688473.54795,19,T
1580341346408605789,198,1580341346408185958,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341347408587212,199,1580341347408195972,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341348408672254,200,1580341348408257961,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341349420118296,201,1580341349419406890,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341350413091778,202,1580341350412466049,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341351409258431,203,1580341351408857107,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341352409430221,204,1580341352409029960,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341353410291991,205,1580341353409888982,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341354423528838,206,1580341354422734975,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341355411238861,207,1580341355410830974,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341356412777486,208,1580341356412374019,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341357413404260,209,1580341357412988901,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341358414067638,210,1580341358413661956,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341359452412757,211,1580341359452011108,,42.33971,-70.4215916667,62.3,382894.29089,4688473.54795,19,T
1580341360452175931,212,1580341360451715946,,42.339715,-70.4215983333,62.0,382893.750982,4688474.11233,19,T
1580341361455331812,213,1580341361454788923,,42.339715,-70.4215983333,62.0,382893.750982,4688474.11233,19,T
1580341362457768932,214,1580341362457345008,,42.339715,-70.4215983333,62.0,382893.750982,4688474.11233,19,T
1580341363454575215,215,1580341363454164028,,42.33972,-70.4216083333,61.7,382892.936482,4688474.68129,19,T
1580341364417746431,216,1580341364417337894,,42.33972,-70.4216083333,61.6,382892.936482,4688474.68129,19,T
1580341365419140677,217,1580341365418701887,,42.339725,-70.4216166667,61.4,382892.259278,4688475.24796,19,T
1580341366458566607,218,1580341366458154916,,42.339725,-70.4216166667,61.4,382892.259278,4688475.24796,19,T
1580341367420399448,219,1580341367419990062,,42.33973,-70.421625,61.1,382891.582074,4688475.81462,19,T
1580341368459005814,220,1580341368458597898,,42.33973,-70.421625,61.1,382891.582074,4688475.81462,19,T
1580341369471908339,221,1580341369471285104,,42.33973,-70.421625,61.1,382891.582074,4688475.81462,19,T
1580341370457801275,222,1580341370457396030,,42.3397333333,-70.4216333333,60.6,382890.901777,4688476.19623,19,T
1580341371460551720,223,1580341371460145950,,42.3397333333,-70.4216333333,60.6,382890.901777,4688476.19623,19,T
1580341372422931097,224,1580341372422521114,,42.3397333333,-70.4216333333,60.6,382890.901777,4688476.19623,19,T
1580341373460220401,225,1580341373459774017,,42.3397333333,-70.4216333333,60.6,382890.901777,4688476.19623,19,T
1580341374474632620,226,1580341374474240064,,42.3397333333,-70.4216333333,60.6,382890.901777,4688476.19623,19,T
1580341375460949674,227,1580341375460542917,,42.3397333333,-70.4216333333,60.6,382890.901777,4688476.19623,19,T
1580341376461289146,228,1580341376460668087,,42.33974,-70.4216433333,60.2,382890.09037,4688476.95026,19,T
1580341377462362678,229,1580341377461951971,,42.33974,-70.4216433333,60.2,382890.09037,4688476.95026,19,T
1580341378462010320,230,1580341378461597919,,42.33974,-70.421645,60.2,382889.953074,4688476.95255,19,T
1580341379463322717,231,1580341379462909936,,42.33974,-70.421645,60.2,382889.953074,4688476.95255,19,T
1580341380479405750,232,1580341380478991985,,42.33974,-70.421645,60.2,382889.953074,4688476.95255,19,T
1580341381465882451,233,1580341381465058088,,42.33974,-70.421645,60.2,382889.953074,4688476.95255,19,T
1580341382427631524,234,1580341382427231073,,42.33974,-70.421645,60.2,382889.953074,4688476.95255,19,T
1580341383427141276,235,1580341383426728010,,42.33974,-70.421645,60.2,382889.953074,4688476.95255,19,T
1580341384464936906,236,1580341384464533090,,42.3397433333,-70.4216533333,59.7,382889.272777,4688477.33415,19,T
1580341385428129604,237,1580341385427612066,,42.3397433333,-70.4216533333,59.7,382889.272777,4688477.33415,19,T
1580341386429158926,238,1580341386428713083,,42.3397433333,-70.4216533333,59.7,382889.272777,4688477.33415,19,T
1580341387423718127,239,1580341387423584938,,42.3397433333,-70.4216533333,59.7,382889.272777,4688477.33415,19,T
1580341388429076561,240,1580341388428658962,,42.3397433333,-70.4216533333,59.7,382889.272777,4688477.33415,19,T
1580341389440154431,241,1580341389439749956,,42.3397433333,-70.4216533333,59.6,382889.272777,4688477.33415,19,T
1580341390429036675,242,1580341390428628921,,42.3397466667,-70.4216583333,59.5,382888.867073,4688477.71117,19,T
1580341391469959772,243,1580341391469544887,,42.3397466667,-70.4216583333,59.5,382888.867073,4688477.71117,19,T
1580341392470410384,244,1580341392469989061,,42.3397466667,-70.4216583333,59.5,382888.867073,4688477.71117,19,T
1580341393430629566,245,1580341393430217027,,42.3397466667,-70.4216583333,59.5,382888.867073,4688477.71117,19,T
1580341394432585625,246,1580341394431973934,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341395432315985,247,1580341395431798934,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341396434214866,248,1580341396433747053,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341397434048064,249,1580341397433629989,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341398434921286,250,1580341398434480905,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341399445726690,251,1580341399445337057,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341400436111429,252,1580341400435664892,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341401436227552,253,1580341401435817003,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341402436349942,254,1580341402435940027,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341403437770901,255,1580341403437124013,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341404449844532,256,1580341404449228048,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341405436506442,257,1580341405436100006,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
1580341406438008422,258,1580341406437598943,,42.3397466667,-70.42166,59.5,382888.729777,4688477.71346,19,T
